store_id,store_name,latitude,longitude,sku_id,price,baseline_median,delta,pct_change,zscore_mad,precip_mm_24h,exposed,flagged
3,Mancino Market - Chelsea,40.742352,-74.00621,P00969,9.34,9.34,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00956,9.17,9.17,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00980,3.42,3.42,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00945,4.04,4.04,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00918,9.17,9.17,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00917,2.87,2.87,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00880,2.35,2.35,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00918,9.17,9.17,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00944,6.68,6.68,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00919,3.83,3.83,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00925,9.98,9.98,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00942,6.41,6.41,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00750,6.49,6.49,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00936,15.52,15.52,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00927,12.93,12.93,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00732,6.73,6.73,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00927,12.93,12.93,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00981,4.78,4.78,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00448,3.04,3.04,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00749,6.04,6.04,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00734,8.33,8.33,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00888,4.76,4.76,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01002,13.6,13.6,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00855,2.05,2.05,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00776,4.84,4.84,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00727,2.08,2.08,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00738,4.3,4.3,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01057,2.23,2.23,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00805,16.14,16.14,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01053,9.37,9.37,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01078,4.01,4.01,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00823,14.88,14.88,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00744,11.71,11.71,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00745,3.74,3.74,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00736,11.43,11.43,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01051,2.42,2.42,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00723,4.02,4.02,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00749,6.04,6.04,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01071,2.3,2.3,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01048,2.69,2.69,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01047,4.44,4.44,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01046,12.06,12.06,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00753,9.02,9.02,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00795,4.85,4.85,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01075,2.45,2.45,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00820,3.98,3.98,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01087,1.85,1.85,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00808,2.9,2.9,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01116,3.53,3.53,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01108,2.98,2.98,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00812,10.31,10.31,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00710,9.04,9.04,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00711,6.92,6.92,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00716,5.36,5.36,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00396,9.62,9.62,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01099,10.68,10.68,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00814,8.2,8.2,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01069,9.71,9.71,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00401,4.24,4.24,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00817,7.3,7.3,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00810,7.51,7.51,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01091,5.34,5.34,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01090,3.97,3.97,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00481,5.45,5.45,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00733,2.62,2.62,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01066,7.22,7.22,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01118,5.78,5.78,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00756,11.45,11.45,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00760,2.14,2.14,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01028,2.9,2.9,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01026,8.23,8.23,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00807,3.85,3.85,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00810,7.51,7.51,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00422,2.87,2.87,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00789,2.96,2.96,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01018,2.94,2.94,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01020,8.81,8.81,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00850,3.14,3.14,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01015,2.49,2.49,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00785,7.16,7.16,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00828,10.82,10.82,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00830,8.68,8.68,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00854,1.61,1.61,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00835,3.72,3.72,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00778,1.31,1.31,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01007,4.49,4.49,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00777,7.79,7.79,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00817,7.3,7.3,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00802,1.96,1.96,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00801,6.43,6.43,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01029,3.93,3.93,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01043,3.13,3.13,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00724,4.59,4.59,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01059,6.37,6.37,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00764,11.61,11.61,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00479,6.3,6.3,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00840,5.89,5.89,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00477,8.05,8.05,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01029,3.93,3.93,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00844,7.17,7.17,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01043,3.13,3.13,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00790,5.84,5.84,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00476,4.27,4.27,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00790,5.84,5.84,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00845,4.05,4.05,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00794,5.59,5.59,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P01030,9.05,9.05,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00848,3.53,3.53,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01044,5.03,5.03,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00723,4.02,4.02,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01189,5.32,5.32,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00503,8.59,8.59,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00251,4.7,4.7,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01455,3.25,3.25,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00236,4.91,4.91,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00936,15.52,15.52,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01467,11.87,11.87,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01473,2.81,2.81,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01321,5.99,5.99,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01476,8.59,8.59,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00671,3.83,3.83,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01482,4.14,4.14,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01489,2.69,2.69,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00523,13.16,13.16,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00931,12.78,12.78,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01496,2.55,2.55,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01320,3.64,3.64,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00927,12.93,12.93,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00611,17.36,17.36,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00613,3.96,3.96,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01487,4.26,4.26,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00020,1.92,1.92,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01440,13.37,13.37,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00253,7.82,7.82,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00586,5.53,5.53,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00243,3.61,3.61,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01330,7.22,7.22,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00587,15.01,15.01,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00524,3.17,3.17,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00280,4.22,4.22,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00245,2.73,2.73,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01326,3.2,3.2,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00604,13.34,13.34,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00598,13.38,13.38,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00273,5.88,5.88,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00265,2.95,2.95,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00264,7.12,7.12,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01324,3.71,3.71,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01323,5.35,5.35,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01322,9.46,9.46,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00258,8.5,8.5,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01436,8.81,8.81,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00944,6.68,6.68,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00206,2.46,2.46,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01316,13.33,13.33,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00203,2.67,2.67,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00075,4.97,4.97,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00170,8.81,8.81,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00169,4.46,4.46,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01291,2.53,2.53,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01290,5.31,5.31,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01288,6.5,6.5,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01284,3.68,3.68,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00639,3.77,3.77,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00156,5.03,5.03,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00096,5.86,5.86,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00097,3.99,3.99,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00679,5.38,5.38,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00148,4.35,4.35,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00646,7.26,7.26,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00145,3.69,3.69,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00088,6.81,6.81,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00632,5.04,5.04,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00922,3.75,3.75,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00054,7.6,7.6,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00023,2.51,2.51,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00024,3.15,3.15,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00202,2.64,2.64,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00199,3.88,3.88,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00263,3.29,3.29,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00198,2.41,2.41,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01313,3.23,3.23,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00621,3.26,3.26,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00032,3.18,3.18,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00195,3.49,3.49,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01311,7.56,7.56,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01310,3.73,3.73,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00041,4.29,4.29,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00043,3.28,3.28,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00188,8.04,8.04,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00627,3.05,3.05,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00185,3.69,3.69,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P00047,3.58,3.58,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00291,12.23,12.23,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01336,7.58,7.58,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00581,3.03,3.03,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01372,7.62,7.62,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00552,3.82,3.82,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01203,12.07,12.07,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00389,4.22,4.22,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01207,4.14,4.14,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00206,2.46,2.46,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00385,4.2,4.2,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01367,7.96,7.96,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00410,15.6,15.6,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00384,3.04,3.04,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01213,3.66,3.66,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01363,5.23,5.23,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01218,5.3,5.3,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00962,3.48,3.48,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00371,9.32,9.32,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01226,3.99,3.99,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01227,2.86,2.86,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00378,2.96,2.96,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00412,2.91,2.91,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00414,5.35,5.35,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01202,4.26,4.26,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01384,9.89,9.89,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00448,3.04,3.04,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01166,9.66,9.66,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01377,4.64,4.64,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00445,11.9,11.9,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01170,6.82,6.82,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01175,4.46,4.46,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00441,5.2,5.2,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00536,5.04,5.04,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00967,3.73,3.73,0.0,0.0,0.0,60.0,True,False
4,Mancino Market - Greenwich Village,40.733037,-73.99976,P00538,3.3,3.3,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00432,2.54,2.54,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00203,2.67,2.67,0.0,0.0,0.0,60.0,True,False
3,Mancino Market - Chelsea,40.742352,-74.00621,P01375,1.7,1.7,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01199,3.31,3.31,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00422,2.87,2.87,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00417,3.6,3.6,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01200,9.36,9.36,0.0,0.0,0.0,60.0,True,False
2,Mancino Market - NoHo,40.7266,-73.9917,P01229,3.84,3.84,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00138,3.94,3.94,0.0,0.0,0.0,60.0,True,False
1,Mancino Market - Midtown,40.75971,-73.96616,P00208,4.27,4.27,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00358,3.02,3.02,0.0,0.0,0.0,60.0,True,False
5,Mancino Market - Nolita,40.72139,-73.99545,P00322,6.65,6.65,0.0,0.0,0.0,60.0,True,False
